                 SFR              median_Lx            expected_Lx              perc25_Lx              perc75_Lx              perc10_Lx              perc20_Lx              perc30_Lx              perc40_Lx              perc50_Lx              perc60_Lx              perc70_Lx              perc80_Lx              perc90_Lx
        1.412538e+01           3.109595e+02           3.069587e+02           2.552482e+02           3.638744e+02           2.106535e+02           2.439704e+02           2.668646e+02           2.867542e+02           3.069587e+02           3.283104e+02           3.510871e+02           3.784867e+02           4.158196e+02
        1.496236e+01           3.293850e+02           3.243435e+02           2.698383e+02           3.827356e+02           2.246576e+02           2.573890e+02           2.811916e+02           3.030534e+02           3.243435e+02           3.463331e+02           3.694526e+02           3.981237e+02           4.398230e+02
        1.584893e+01           3.489023e+02           3.446360e+02           2.869349e+02           4.045331e+02           2.412086e+02           2.736172e+02           2.991238e+02           3.215572e+02           3.446360e+02           3.664393e+02           3.901820e+02           4.192685e+02           4.609404e+02
        1.678804e+01           3.695761e+02           3.658943e+02           3.076853e+02           4.280859e+02           2.604356e+02           2.942574e+02           3.192262e+02           3.435844e+02           3.658943e+02           3.893404e+02           4.129510e+02           4.435417e+02           4.863148e+02
        1.778279e+01           3.914749e+02           3.870047e+02           3.274129e+02           4.506966e+02           2.761954e+02           3.128920e+02           3.402342e+02           3.644815e+02           3.870047e+02           4.105093e+02           4.361264e+02           4.667451e+02           5.101133e+02
        1.883649e+01           4.146712e+02           4.109929e+02           3.484237e+02           4.745548e+02           2.973557e+02           3.349083e+02           3.619548e+02           3.876257e+02           4.109929e+02           4.356507e+02           4.612035e+02           4.922455e+02           5.367384e+02
        1.995262e+01           4.392420e+02           4.369429e+02           3.723843e+02           5.035198e+02           3.177009e+02           3.573773e+02           3.858579e+02           4.125464e+02           4.369429e+02           4.635776e+02           4.897909e+02           5.203982e+02           5.669302e+02
        2.113489e+01           4.652687e+02           4.617164e+02           3.973948e+02           5.297880e+02           3.414807e+02           3.819696e+02           4.111095e+02           4.368485e+02           4.617164e+02           4.867952e+02           5.140763e+02           5.479658e+02           5.975674e+02
        2.238721e+01           4.928377e+02           4.867822e+02           4.189808e+02           5.582822e+02           3.613493e+02           4.030286e+02           4.349507e+02           4.604031e+02           4.867822e+02           5.137048e+02           5.422785e+02           5.762589e+02           6.252115e+02
        2.371374e+01           5.220401e+02           5.164781e+02           4.471608e+02           5.920496e+02           3.900268e+02           4.305067e+02           4.624444e+02           4.892984e+02           5.164781e+02           5.450285e+02           5.756082e+02           6.113638e+02           6.617018e+02
